Id,SalePrice
1990,209486.0851980448
1991,238507.24212293277
1992,218505.4130706922
1993,167506.1357474973
1994,232051.6797322534
1995,184249.1242692204
1996,252736.02705210808
1997,310890.40319269965
1998,328293.2074737933
1999,256710.94646514044
2000,319185.46929208504
2001,260406.34695162595
2002,239855.26471694195
2003,259348.26914748113
2004,276173.5581006577
2005,217690.50009878998
2006,224563.0239199615
2007,258873.96620935685
2008,219062.35355368815
2009,197894.97752020607
2010,183420.27099675447
2011,138943.15898959234
2012,172969.27224190708
2013,174680.626683467
2014,184357.94997333188
2015,201915.52605991735
2016,187874.26899539932
2017,190842.5952581267
2018,127710.0550189541
2019,140504.73274467795
2020,102158.47914756618
2021,94183.15772771389
2022,180994.4547582624
2023,142859.2096253362
2024,250111.7578784861
2025,361230.82603795384
2026,166033.82001399976
2027,156400.37548884258
2028,149266.06663614354
2029,163870.30039621945
2030,281309.0492683899
2031,245782.91516600907
2032,253925.539086214
2033,267620.43247168587
2034,168335.8748408068
2035,220524.63082613936
2036,190820.64928505223
2037,199247.03333949426
2038,311013.65941565216
2039,230536.63524692095
2040,273099.74004071555
2041,330660.1146801695
2042,211205.97103397772
2043,173704.08439547208
2044,159453.17147147257
2045,228505.42003459885
2046,139087.9233833073
2047,149580.57442475195
2048,140476.34239844247
2049,138886.11257276224
2050,171660.72264680397
2051,98528.0416691035
2052,123384.20467863689
2053,152159.34007127324
2054,90179.29480412853
2055,154248.43774615944
2056,142211.80557588034
2057,116717.00424625137
2058,223128.63796295327
2059,124902.57306040831
2060,176871.06604244935
2061,184099.96965444362
2062,129460.04729236079
2063,118433.6791417544
2064,144887.1839062674
2065,124203.65241842385
2066,167623.42070557605
2067,106333.60008398113
2068,133875.63632235432
2069,76435.7411600117
2070,96182.66495666715
2071,95504.48651042952
2072,132579.7966118399
2073,141400.9113202835
2074,187893.787389619
2075,138064.0912972204
2076,117197.4231417141
2077,159153.21484244082
2078,133187.3595656238
2079,126490.57400161382
2080,124904.03793594617
2081,131511.8142734175
2082,126815.1013383495
2083,140765.64540459696
2084,110923.85323539074
2085,119255.42235625771
2086,105808.81197547533
2087,121017.76733779542
2088,99361.93301062452
2089,72699.09311040172
2090,128038.64150339756
2091,124023.65009646838
2092,129393.67114277298
2093,124924.60041488777
2094,119585.28721366113
2095,145840.48075854708
2096,73338.95453783625
2097,94436.08736084252
2098,140794.95274080636
2099,60521.48364123402
2100,88775.66277959316
2101,128823.57588317635
2102,117670.24980869387
2103,103916.10970976908
2104,132122.01247784588
2105,121097.8198055015
2106,66396.9701290483
2107,222944.77007207595
2108,114012.29246959274
2109,99355.65459452546
2110,138674.90824359294
2111,135912.91975874774
2112,139171.1360672558
2113,119630.77142274092
2114,108638.45089983595
2115,161573.3817879971
2116,114433.1001879562
2117,147363.79114893053
2118,119790.0832528289
2119,104477.63478887876
2120,108916.46128048826
2121,126116.71407058864
2122,116235.39228083647
2123,69977.34425197684
2124,154960.6217709204
2125,120126.07500015227
2126,141718.21749835237
2127,154090.1836780186
2128,128213.34501091008
2129,90155.59370620253
2130,131927.8518721679
2131,131720.09823153354
2132,119557.83475697196
2133,122198.74831527198
2134,126871.73617410948
2135,99355.66087774177
2136,85925.74052319089
2137,108010.17604531822
2138,128531.45588618837
2139,153523.74293867813
2140,138800.72236046096
2141,148568.5215922939
2142,124976.67371727506
2143,148562.20274915098
2144,118415.76731787344
2145,138506.96638563258
2146,169063.578216263
2147,134136.14043607388
2148,132513.58281085794
2149,137926.47044285486
2150,218977.21181029314
2151,119206.23728074727
2152,175596.52106783562
2153,157270.0141377863
2154,95387.06096100507
2155,145387.74381317536
2156,251488.0731048356
2157,244927.372596684
2158,240092.5900858391
2159,195195.22619871865
2160,186491.61331725982
2161,249451.9134917719
2162,449584.69524933165
2163,345501.7856956006
2164,250334.6271964982
2165,188971.03645085567
2166,150572.88332054723
2167,218629.25936505766
2168,193906.8483353033
2169,197709.35956984284
2170,217209.5324410284
2171,151085.99402901696
2172,130908.75057232802
2173,167155.5130136555
2174,236079.0673437603
2175,307797.0744025821
2176,309028.0353273429
2177,231665.214647726
2178,207568.99252729432
2179,137481.12987516454
2180,204143.62173375615
2181,183647.68831095917
2182,218219.6277350425
2183,183379.58629373403
2184,126878.0143101903
2185,116673.18076340017
2186,144922.2657810403
2187,153983.96859666452
2188,150568.409675595
2189,249076.710954238
2190,74872.03073634995
2191,76802.66939053961
2192,92527.98737567566
2193,108545.19708623765
2194,100022.15473404399
2195,111179.58760612045
2196,100739.06192531023
2197,112214.48412225697
2198,158923.35447032645
2199,178395.0703001906
2200,146558.02467478332
2201,141952.23108460862
2202,207346.9535799808
2203,145821.2070780872
2204,186352.63686421356
2205,117300.22259349735
2206,145324.45662286968
2207,208274.2344864736
2208,259441.89833452523
2209,221694.3180432841
2210,124241.19881669423
2211,105543.0152428664
2212,108178.68811425142
2213,105337.20792101948
2214,126681.38249622003
2215,99566.5693522474
2216,135506.6543932677
2217,70081.26753135803
2218,82888.10915061033
2219,72586.88675756613
2220,71565.22657797964
2221,328370.1754603129
2222,272340.83747658646
2223,327165.3435814511
2224,206233.01528558534
2225,120631.37165184764
2226,189396.88170891663
2227,201199.680631438
2228,252302.60788858877
2229,261011.60149331158
2230,145163.88464698396
2231,200198.47301358337
2232,181626.1713689284
2233,174905.2432583821
2234,253544.6508592998
2235,212420.51584489568
2236,288190.5944154704
2237,340426.35286503687
2238,191519.37605005794
2239,108637.34565916637
2240,161911.9228513031
2241,149476.98764372227
2242,124444.70927856001
2243,119253.93711342728
2244,95331.80174605039
2245,95548.4930313798
2246,141604.78038404897
2247,112214.56496996776
2248,123047.44808104963
2249,123796.55981803092
2250,132080.15144445538
2251,114973.14715637715
2252,179744.7272185529
2253,149060.9293536096
2254,172122.55600317605
2255,183625.86135181226
2256,180657.09049022762
2257,200380.8400682224
2258,163200.13304204654
2259,187334.05262891346
2260,159836.82135193146
2261,184343.92791492122
2262,206195.8842245362
2263,364074.32066480035
2264,497643.33843834384
2265,164436.35415683762
2266,315491.1135065776
2267,418636.56133430556
2268,429499.5829288902
2269,149855.71618606916
2270,201436.6403642857
2271,225029.20623402062
2272,199361.26265202492
2273,167304.46766049837
2274,188806.2500464927
2275,177826.1882616984
2276,190235.26228634708
2277,184698.18107510783
2278,141217.63405286084
2279,132013.61068455948
2280,117108.9301656737
2281,167815.88870150663
2282,188552.14548049783
2283,106043.04234046597
2284,115259.71558345127
2285,144251.27003985932
2286,129784.16262795962
2287,377886.18182734295
2288,273083.60088340135
2289,415727.41903410654
2290,494977.33918872854
2291,329190.80106738105
2292,416407.21586010675
2293,494618.70074076654
2294,418767.6230504808
2295,497414.7755691406
2296,322683.29388281965
2297,322343.13488686323
2298,334452.37592697237
2299,342210.6515186628
2300,329475.936860985
2301,289678.9409123903
2302,252251.4870811903
2303,239721.9787343201
2304,249570.06365008064
2305,187822.39912896088
2306,189640.75372416739
2307,194834.1102282712
2308,228827.4730660859
2309,262224.2711631409
2310,200593.33741704843
2311,207361.7275244473
2312,191151.00714333192
2313,173992.3187778192
2314,189327.79079906753
2315,186382.8328314742
2316,196241.2496538644
2317,189019.3533604839
2318,186325.05549760308
2319,188685.18157431518
2320,185705.30896253197
2321,240312.60450190675
2322,187668.68477337767
2323,188238.11135157314
2324,185757.3592444069
2325,211044.80367256838
2326,170980.49251481504
2327,202062.49032228664
2328,217124.3988597658
2329,190090.04057519493
2330,187807.04663323765
2331,347450.14185342286
2332,396544.21066134796
2333,324389.73582606425
2334,257380.4441144279
2335,257408.8441773952
2336,335286.9758595253
2337,207934.90825443945
2338,283143.87092621747
2339,210875.7318313846
2340,417055.91197973106
2341,240681.56737584277
2342,247356.05731888567
2343,229861.9453058082
2344,222803.91904785
2345,238461.66018316522
2346,212677.3546664395
2347,206460.8229346264
2348,249241.8273167709
2349,183582.11985701576
2350,297304.50909518846
2351,259877.05855379143
2352,260098.23554523362
2353,240180.5847354
2354,127052.02389238171
2355,144489.6339126807
2356,156848.32725611783
2357,188588.56334171374
2358,198968.19956808165
2359,137328.75353077546
2360,118252.20538183005
2361,147649.85634434954
2362,274912.95898543735
2363,140140.2004197352
2364,160534.0705353403
2365,229809.41926869628
2366,202793.48377895216
2367,226763.64477039437
2368,226573.70493229205
2369,227679.72504019103
2370,167197.99370843713
2371,167011.03513098156
2372,190591.78376422846
2373,268102.8926154544
2374,293296.5616690958
2375,263116.5728424948
2376,261989.67559963666
2377,318949.3242883295
2378,138088.04521586097
2379,192414.1697943636
2380,144542.7169414021
2381,166821.0177909549
2382,188777.383967666
2383,208290.46938445716
2384,259730.10308354517
2385,165505.9151514257
2386,135833.4244805685
2387,136628.55853213448
2388,100304.13949302747
2389,129155.02759206353
2390,141319.58657383893
2391,142049.8129567999
2392,119441.16279077865
2393,177564.8908836546
2394,139619.79113325337
2395,201631.5659645517
2396,154155.06765683173
2397,231769.50454667996
2398,130858.3510447371
2399,60255.01555010311
2400,67744.22618094116
2401,115980.32964170932
2402,132173.73318467638
2403,137396.40333250372
2404,151105.65691520867
2405,158866.92562868845
2406,141054.55156953135
2407,133135.06405929758
2408,139167.2459559172
2409,125941.05527313727
2410,163326.28565293248
2411,119240.45453003977
2412,162941.68132931556
2413,131505.99419378716
2414,141110.5109360311
2415,132361.96686395138
2416,121751.03363784569
2417,137658.79052569342
2418,133613.99385174716
2419,129232.26544291056
2420,123262.41614737535
2421,147977.5191588235
2422,112145.59115498135
2423,128986.35685885143
2424,153972.64503207445
2425,184771.93095008467
2426,127791.0188584065
2427,129727.20479428601
2428,172736.72527722467
2429,114038.32015204744
2430,135692.2341676517
2431,105543.85175093637
2432,143573.83278826933
2433,146755.4942942591
2434,138029.27934008147
2435,160791.26247725132
2436,100059.93654079027
2437,117341.69078048143
2438,126013.25965087162
2439,100400.52907656309
2440,123178.78017558482
2441,94454.14411806237
2442,100985.0362466524
2443,121341.3291532851
2444,130413.36636355497
2445,95265.25955707944
2446,138481.45455995787
2447,173313.9768886092
2448,127702.39207222224
2449,111453.03367504984
2450,150196.60194814645
2451,129553.19721494734
2452,210881.33712935718
2453,97311.89971359911
2454,117405.43696338432
2455,120898.29676774258
2456,128092.91014594639
2457,119003.02105611665
2458,127648.73200102423
2459,106151.29729886529
2460,136724.61265385896
2461,124201.7607275563
2462,137126.49873142218
2463,119062.28595594122
2464,171511.22628611192
2465,138939.08870799042
2466,120174.33650901967
2467,139208.95663939757
2468,84728.97290033792
2469,85513.9074838001
2470,175761.64011892726
2471,204784.2495504008
2472,150431.72152652036
2473,116957.80378903377
2474,81734.39824394054
2475,224065.46774278604
2476,118857.4217950551
2477,128514.77555227245
2478,151053.07418856287
2479,109894.23997107487
2480,161731.0434475079
2481,124613.73971726658
2482,131076.98654896734
2483,116275.97149519599
2484,129176.3000724314
2485,130627.11755649449
2486,168245.31105589418
2487,172130.85325861422
2488,162336.08052886103
2489,161020.85981130906
2490,156833.557547454
2491,89175.71174681373
2492,184097.44351141396
2493,144706.65333723434
2494,154037.1647921204
2495,91645.11886538423
2496,226108.83216409403
2497,152548.2120272744
2498,109369.47382838432
2499,93997.8373198713
2500,129626.59347942293
2501,136408.4787150821
2502,151847.69381322947
2503,97552.43728017245
2504,181950.07575527427
2505,229006.11447365832
2506,260804.56963139988
2507,280862.7369766964
2508,260846.5750153407
2509,208526.4954017002
2510,210680.13067908055
2511,169906.01622133722
2512,204364.10447625743
2513,219388.81111524435
2514,248900.7432348216
2515,145507.67662735368
2516,179279.83452445388
2517,139778.428456749
2518,155712.1818377868
2519,224526.61019072236
2520,215411.97138414546
2521,184783.5826892188
2522,223973.64574520796
2523,128007.84499346277
2524,136281.7763534309
2525,144078.6981903501
2526,129353.64665456548
2527,118542.15626677881
2528,135004.44981566386
2529,128642.14206377616
2530,117346.47875447896
2531,256475.91365389037
2532,230249.132337602
2533,199818.49228739308
2534,243814.8753146759
2535,329973.0059955127
2536,222483.05541144052
2537,253269.1367052166
2538,186503.3500389703
2539,183532.00165943417
2540,175549.2363272797
2541,183861.65193540242
2542,166327.47062419011
2543,126225.38507536706
2544,126826.79891515063
2545,138618.41381017247
2546,121155.91654173109
2547,136143.72004303857
2548,149883.32071001022
2549,157644.4432566503
2550,512652.0100957609
2551,134140.78719813464
2552,130100.62355102653
2553,56573.729422578705
2554,98727.33210971345
2555,121200.19877331436
2556,105687.56503599812
2557,111327.04599616383
2558,172543.92014697552
2559,134003.8938866974
2560,147138.81811806053
2561,150448.5453533712
2562,138340.64156607728
2563,150053.68918580306
2564,191877.14199991786
2565,135157.89651117963
2566,160533.75009627276
2567,131679.64979188083
2568,197468.52289224076
2569,202570.14894327085
2570,122074.91046719706
2571,184227.84511780454
2572,148120.2525769653
2573,214885.26587652235
2574,258033.3324703869
2575,126533.11227280572
2576,123598.25715290771
2577,148840.9807045253
2578,81941.20626032201
2579,61244.55170560562
2580,117527.79679606686
2581,122451.711871688
2582,114556.70497251443
2583,288365.2245919962
2584,167423.89955287255
2585,189785.65051045458
2586,234875.4919107006
2587,194007.97828685422
2588,146992.7172556834
2589,149139.70424643354
2590,210188.5273696378
2591,210172.92687099142
2592,215475.8225736069
2593,260717.94348485104
2594,183366.2086917003
2595,188516.88677045036
2596,313296.897277244
2597,181082.49199709712
2598,278581.2501064557
2599,341447.8864252909
2600,142088.48576051788
2601,147018.1367447513
2602,88475.24583028603
2603,93217.67110090895
2604,97323.53293747397
2605,72046.26228005398
2606,145755.29198699724
2607,204594.66720272365
2608,205679.10412615896
2609,167761.48986461494
2610,122025.56528304082
2611,116820.52859861394
2612,158701.6038220934
2613,133617.24322386435
2614,129985.90881619514
2615,155802.71255581142
2616,146042.15480055852
2617,171806.79192583766
2618,204198.94138390198
2619,176392.22770670932
2620,186812.2782098597
2621,188873.24634179447
2622,185336.85564894922
2623,253696.28920964434
2624,330047.5179841177
2625,310393.0114566996
2626,186441.5102413058
2627,160367.3651001016
2628,495679.83340574254
2629,496913.0391792247
2630,341095.5006687108
2631,499977.1889616895
2632,463818.17122884665
2633,325281.02441664925
2634,431599.5372760815
2635,161558.7804174925
2636,178994.61996537895
2637,170332.87208137778
2638,271067.2748725298
2639,171664.91776302177
2640,158958.65494783618
2641,99849.52262051219
2642,192471.61345853828
2643,107317.0941722238
2644,126561.21208216986
2645,97436.79767456955
2646,95207.7770129148
2647,109942.22514107304
2648,149219.88440950066
2649,151299.58030524536
2650,146636.7394854197
2651,151403.1126303548
2652,484941.8195711857
2653,245463.1745519636
2654,236537.83637151812
2655,393225.8175714232
2656,326432.604910479
2657,364021.7868661767
2658,323469.59786000714
2659,292455.65136281075
2660,355569.0522893978
2661,362013.16277074715
2662,342881.10647584236
2663,274197.0405524999
2664,276449.01373976935
2665,329798.1918510636
2666,290676.5231647223
2667,174184.74445313786
2668,187369.6688887063
2669,172382.36887328041
2670,287957.6190025277
2671,190089.22261402124
2672,190887.60494588825
2673,208626.2644909658
2674,202853.9066978061
2675,167886.8042911516
2676,188271.98220695544
2677,198977.49467482857
2678,265560.001373889
2679,259586.96544772695
2680,270087.458376561
2681,442444.54756360984
2682,321193.57644563395
2683,497817.4614298561
2684,328221.77655758196
2685,335603.0708654936
2686,262034.5826688021
2687,333219.2525141273
2688,221290.29574772978
2689,202756.7264176793
2690,496191.78966904583
2691,187406.3167382563
2692,130688.51052065866
2693,205610.81453994825
2694,136303.13630168067
2695,201567.2279242558
2696,184716.03934243726
2697,188050.46596621274
2698,201540.49320256445
2699,183958.34779593386
2700,159062.12046630034
2701,160745.56500235558
2702,108130.46798736292
2703,125772.05896859529
2704,134188.1497775708
2705,120948.09869574913
2706,122228.23368692589
2707,119735.63952067107
2708,132424.24884337804
2709,111627.77426592847
2710,130311.14654413657
2711,268749.6853364721
2712,360331.49432721926
2713,167781.72620781822
2714,156301.42028267725
2715,173420.17699452044
2716,155684.78572929217
2717,183857.75345828434
2718,236864.86729433478
2719,157047.85158375883
2720,168439.75884977714
2721,134282.99177704344
2722,158653.34026497032
2723,138949.60794881237
2724,127540.39609835725
2725,129119.34645486655
2726,143877.44311981954
2727,167661.57143491402
2728,168238.00474731048
2729,154102.5202045903
2730,139303.16296350412
2731,130765.80630061663
2732,131035.24328758127
2733,163540.63867681642
2734,154722.73361695965
